event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e187,Control,position,2026-01-01T08:26:16.94,2026-01-01T08:26:18.58,r5,,,
e188,Control,align_camera,2026-01-01T08:26:18.58,2026-01-01T08:26:20.47,r5,,,
e189,Task,inspect,2026-01-01T08:26:20.47,2026-01-01T08:26:31.06,r5,m13,m13_s3,t121
e201,Control,navigate,2026-01-01T08:26:31.06,2026-01-01T08:27:46.35,r5,,,
e498,Control,navigate,2026-01-01T08:26:31.06,2026-01-01T08:28:09.51,r6,,,
e167,Control,position,2026-01-01T08:26:56.46,2026-01-01T08:26:58.66,r3,,,
e234,Control,position,2026-01-01T08:26:57.53,2026-01-01T08:26:59.26,r1,,,
e168,Control,align_camera,2026-01-01T08:26:58.66,2026-01-01T08:27:00.49,r3,,,
e235,Control,align_camera,2026-01-01T08:26:59.26,2026-01-01T08:27:01.09,r1,,,
e169,Task,inspect,2026-01-01T08:27:00.49,2026-01-01T08:27:12.89,r3,m8,m8_s1,t69
e236,Task,inspect,2026-01-01T08:27:01.09,2026-01-01T08:27:13.89,r1,m11,m11_s2,t100
e178,Control,navigate,2026-01-01T08:27:12.89,2026-01-01T08:29:41.81,r3,,,
e241,Control,navigate,2026-01-01T08:27:13.89,2026-01-01T08:29:30.46,r1,,,
e310,Control,position,2026-01-01T08:27:40.21,2026-01-01T08:27:42.27,r7,,,
e484,Control,position,2026-01-01T08:27:40.73,2026-01-01T08:27:42.61,r4,,,
e311,Control,align_camera,2026-01-01T08:27:42.27,2026-01-01T08:27:43.96,r7,,,
e485,Control,align_gripper,2026-01-01T08:27:42.61,2026-01-01T08:27:44.93,r4,,,
e312,Task,inspect,2026-01-01T08:27:43.96,2026-01-01T08:27:55.31,r7,m15,m15_s1,t135
e486,Control,grasp,2026-01-01T08:27:44.93,2026-01-01T08:27:47.91,r4,,,
e202,Control,position,2026-01-01T08:27:46.35,2026-01-01T08:27:48.72,r5,,,
e487,Task,harvest,2026-01-01T08:27:47.91,2026-01-01T08:28:07.32,r4,m6,m6_s1,t51
e203,Control,align_camera,2026-01-01T08:27:48.72,2026-01-01T08:27:50.41,r5,,,
e204,Task,inspect,2026-01-01T08:27:50.41,2026-01-01T08:28:01.42,r5,m10,m10_s3,t93
e345,Control,navigate,2026-01-01T08:27:55.31,2026-01-01T08:30:26.30,r7,,,
e213,Control,navigate,2026-01-01T08:28:01.42,2026-01-01T08:29:06.65,r5,,,
e488,Control,navigate,2026-01-01T08:28:07.32,2026-01-01T08:29:08.65,r4,,,
e499,Control,position,2026-01-01T08:28:09.51,2026-01-01T08:28:11.35,r6,,,
e500,Control,activate_sprayer,2026-01-01T08:28:11.35,2026-01-01T08:28:14.80,r6,,,
e501,Task,spray,2026-01-01T08:28:14.80,2026-01-01T08:28:29.99,r6,m13,m13_s3,t122
e512,Control,navigate,2026-01-01T08:28:29.99,2026-01-01T08:29:14.01,r6,,,
e214,Control,position,2026-01-01T08:29:06.65,2026-01-01T08:29:08.71,r5,,,
e489,Control,position,2026-01-01T08:29:08.65,2026-01-01T08:29:10.87,r4,,,
e215,Control,align_camera,2026-01-01T08:29:08.71,2026-01-01T08:29:10.78,r5,,,
